currentDataSet	currentTime	freeRadicalsFactor	tourneySize	initialTemp	minTemp	minDepth	minInitialWidth	maxInitialWidth	earlyLeafProb	constProb	maxAvgForResult	popSize	maxGen	initCp	stepCp	initMp	stepMp	eval	duration	foo
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	300	50	861,2225020531	12 minutes, 25,838 seconds	-0,9737351751000882 * MIN(ABS(40,92537296678785), 8,003922830485508E-10, SQRT(x), x, 8,1998486104362253E17, PRODUCT(x, x, -1,0268381769075172))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	600	10	300	10	861,576957462	13 minutes, 17,267 seconds	0,571426642524655 * MAX(ABS(1,4387304537374562E-8), SIGN(x), MAX(x, x, x, 1,4232406658949536E-6, x, -2,0710558769504401E-4, 2,8427475279818416E-7, x), TANH(-716914,3717229954), PRODUCT(1,750431641049604, x, x), SUBTRACT(-3,754151823852448E-4, x, x, x, 0,043597529670279404, x, 53,22596184309278, 3,600985193395825E-14))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	50	50	800	10	300	10	862,4914036497	5 minutes, 29,148 seconds	-1,7993532697399672 * MIN(SUM(245,37623841766464, -6,097168068881345, x), PRODUCT(x, x, 0,791448180528209, 0,9290444612085724, -0,7556563721236738), 1,4292204437622456, 0,2808870414636906, SUM(x, -25,238624972039247, x, 6,454360749352847, -43,64360592375104, 63646,96936337542), MIN(x, 1989,158761675335, 28,727679584122882, x), DIV(x, x), LN(-0,32647067204569324))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	600	50	300	10	871,313579685	5 minutes, 42,153 seconds	1,3985852564546655 * MAX(-0,3417085432280784, -0,5763633584599397, -94,65026024181596, SIGN(x), TANH(x), PRODUCT(0,40768728591910397, 1,753972529609504, x, x), x, LN(x), ABS(x))
x2+x,csv	1	0,15	5	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	871,3197453585	11 minutes, 30,687 seconds	0,9999129827927296 * MAX(ABS(x), PRODUCT(x, x), SIN(x), 1,0300621009126104E-5, COS(x), SIGN(165,63209922090778))
x2+x,csv	1	1	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	873,7147819054	8 minutes, 11,594 seconds	-0,4538201140554037 * SUM(PRODUCT(-2,2137254435855533, x, x), COS(x), MAX(5,448602242529226, x, 0,04122809432389547, -9241629,006843532, 56,269033768196664, 1,3219860137151924, -0,08351477964059403, x), 5,32703778195863, -53,41424999645771)
x2+x,csv	1	0,15	3	50	1	3	2	10	400	400	10000	100	50	800	10	300	10	881,1068881861	6 minutes, 43,484 seconds	5,257294630976687E-4 * SUM(TANH(x), COS(-3,428786342729914), PRODUCT(x, x, 1901,6615095109692), 392,63246805023675, SIN(-0,3792311302785313))
x2+x,csv	1	0,15	3	100	1	5	2	10	400	400	10000	100	50	800	10	300	10	882,0754275049	52 minutes, 28,241 seconds	0,9993953342626312 * MAX(LESS_THAN(145,3568225515709, ABS(TANH(-0,20439066990084281))), PRODUCT(LN(EXP(x)), x), x, SIGN(-5075756,844720848), SIGN(-5075756,844720848), x, SIGN(-5075756,844720848), x)
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	100	10	1455,1397272462	1 minutes, 30,048 seconds	-0,5637548587889787 * DIV(PRODUCT(x, x), TANH(-0,6212046306466561))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	700	10000	100	50	800	10	300	10	3809,618862374	3 minutes, 17,513 seconds	-2792,993499827626 * SIN(PRODUCT(-0,26524041682353316, x, 0,14844449043183905, 1,0571980897635496, -0,13682971566243018, -0,0680279687073723, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	50	300	10	4816,5946964746	9 minutes, 2,381 seconds	0,4590531747997647 * SUBTRACT(x, MAX(x, 66,31194737573487), PRODUCT(x, -2,1823914888307403, x), x, x, ABS(4,138607167196191E-18), x, LN(9,35273437950787E-28), x)
x2+x,csv	0	0,5	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	4916,8885863949	10 minutes, 36,814 seconds	-0,80187381982488 * DIV(x, DIV(-0,8493625596653103, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	200	400	10000	100	50	800	10	300	10	33744,4190757236	7 minutes, 16,695 seconds	0,024195745254258764 * PRODUCT(x, ABS(x), MIN(x, x, 41,55171883418653))
x2+x,csv	0	0,15	3	500	10	3	2	10	400	400	10000	100	50	800	10	300	10	36930,0638730157	4 minutes, 30,545 seconds	-1,0106299543740618 * PRODUCT(x, ABS(x), x, -0,022863016522134738)
x2+x,csv	1	0,15	3	100	1	3	2	10	600	400	10000	100	50	800	10	300	10	36930,0673370473	3 minutes, 37,069 seconds	0,3420624820681075 * ABS(PRODUCT(-0,06754729472349347, x, x, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	100	10	36930,0702880796	5 minutes, 19,148 seconds	0,053437231886189984 * ABS(PRODUCT(-0,4323767071153666, x, x, x))
x2+x,csv	1	0,15	3	100	1	3	2	10	0	400	10000	100	50	800	10	300	10	38257,5549888298	14 minutes, 8,854 seconds	24,533064634629397 * SUM(ABS(x), SIN(-141,77503689325084), TANH(x), LESS_THAN(40,544533477284844, x), MAX(-9,968549923928204E10, -17,892102383652222, -2,28851590989069824E17, -1,9205002018824425E10), ABS(x), LN(x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	50	300	10	47525,4318178285	22 minutes, 19,976 seconds	0,1831588190390977 * SUM(TANH(14,84058396509851), PRODUCT(x, 0,44278675301804604, x, -1,778597850764596, -0,2705788543529678, 0,014696466006474684, x, 0,7322043582510072, x), MAX(x, -0,9754017786047068, x, x, x, -8,996352528890211E-6, -1,071340390317824E-9, 1647,2128480211068), MAX(x, -4,002566402399866))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	50	50	800	10	300	10	47984,0047322181	4 minutes, 3,202 seconds	-0,6268084261771691 * SUM(-0,002005845421649251, PRODUCT(2,260804907576584, x, -7,008149653075502E-4, 0,45107492106234304, x, 0,9388563318243561, x, x), -488,3242442305521, ABS(3,7549100160768782), SIGN(3,5997227979803906E12), SIGN(x))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	100	50	49041,0927710945	9 minutes, 59,678 seconds	-0,011079162245577413 * SUM(x, PRODUCT(x, x), -4852,478768452358, -22798,194540015313, -61,33856949191656, SIN(x), PRODUCT(x, 0,1702451406632329, x, -0,2392210561588201, x, 0,9414819753718788, x), SIN(x), LESS_THAN(x, x))
x2+x,csv	0	0,15	3	100	1	5	2	10	400	400	10000	100	50	800	10	300	10	63799,9281733346	15 minutes, 30,398 seconds	11,061694846415339 * ABS(SUBTRACT(SQRT(DIV(x, x)), SUM(x, -30,24197559827924, -0,11547325752310056, x, x, SUBTRACT(-7,924452235829495, -1,386565531883116, x, x, x), SIGN(x), ABS(-2,775174839975525E-8)), x, MIN(LN(x), SUM(x, x, 2,975820867714125, x, 58,43093594741703, 39,53796310684852, x, 28,98809056652368)), x, 45,160919496952445, x))
x2+x,csv	0	0,05	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	64265,591438832	13 minutes, 10,304 seconds	-34,212544574558294 * MIN(MAX(x, 1,5832796623927245E7, x, -0,009437522693944295, 25,508901888858368, 6,069671570895812E-8, x, x), SIN(x), x, LN(0,006058516783139834), SUBTRACT(68,67391596004236, x, x, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	81252,6406833341	7 minutes, 9,819 seconds	38,83470866088733 * MAX(SIGN(x), SQRT(-866,7086381231129), x, MAX(x, x), PRODUCT(-4,380024995633718, 2,75486528069938, 0,11946802093035352, x, 0,6585837510086887), TANH(-1,3755319597561328E-11))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	50	300	10	81443,5339954795	5 minutes, 15,349 seconds	9,468194845506638 * ABS(SUBTRACT(x, x, -1,575513654761477, x, 4,242998479545777, x, x, x))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	100	50	800	10	300	10	81443,8426832898	3 minutes, 19,899 seconds	37,89040452664767 * ABS(SUM(x, 0,6663786061783221))
x2+x,csv	0	0,15	3	50	1	3	2	10	400	400	10000	100	50	800	10	300	10	81444,4215322089	4 minutes, 24,664 seconds	12,612979585207373 * ABS(SUBTRACT(x, 2,9303115975761447, -0,9713295553139525, x, 0,9228113193492491, -0,8795158112771433, x, x, x))
x2+x,csv	1	0,15	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	82080,9696476155	4 minutes, 36,320 seconds	37,871655298599705 * ABS(MIN(x, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	600	400	10000	100	50	800	10	300	10	82080,9822217886	4 minutes, 11,753 seconds	37,87515089552032 * ABS(MIN(1,2049494398868096E31, x, x))
x2+x,csv	1	0,05	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	82080,9921199143	4 minutes, 51,700 seconds	37,86613217501073 * ABS(MAX(x, -3,2858914963668696E16, -1,2001616725308878E24, x, -2,2503517478275975E15, -3,6678680035847875E18, x))
x2+x,csv	1	0,15	3	1000	10	3	2	10	400	400	10000	100	50	800	10	300	10	82081,0697067969	5 minutes, 27,832 seconds	37,871740090309885 * MIN(ABS(x), ABS(3,226002489563669E9))
x2+x,csv	1	0,15	3	100	1	3	5	10	400	400	10000	100	50	800	10	300	10	82081,8695685131	5 minutes, 24,662 seconds	0,8302193859067244 * ABS(DIV(x, -0,021922252122054682))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000	50	50	800	10	300	10	82081,8696711212	2 minutes, 2,734 seconds	20,954743016235838 * ABS(PRODUCT(x, 1,8072702259180748))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	100	10	184086,142202693	3 minutes, 17,609 seconds	0,5760402310656418 * MAX(SUM(0,45865463412277485, x, -0,550986293689272, x, x, x), PRODUCT(x, x, -0,29573564437980626, -0,002204130659540615, x, x), LESS_THAN(0,8082364171803142, -0,5599044713350165), SUBTRACT(x, -0,9541578827330617, x, -0,49164535316587354, x, -0,6835156485121532, 0,20377907129053296, x, x), 0,679976613293352, 0,956681613409925)
x2+x,csv	0	0,15	3	100	1	3	5	10	400	400	10000	100	50	800	10	300	10	210587,988160819	3 minutes, 48,542 seconds	342,8906004111118 * LN(PRODUCT(18,0267853993198, -0,9399787821830925, x, -0,0019028755422911, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	300	50	351368,752697032	9 minutes, 13,052 seconds	12,475049574072337 * MAX(x, MAX(3,777951225662103E-5, x, x, -2,2941500007192713E-8, x, -14,901969622939106, x, -493,5252568743258, x), ABS(50,86787217504727), SUM(-35,5725010994999, x, -32,04305045448589, x, x, x, x), EXP(0,6708585944743177), SIGN(x), x, x, x)
